lat,lon,date,temperature,humidity,wind_speed,soil_moisture
42.125,21.625,2019-03-22,18.5,23,16.6,0.122
41.375,21.875,2019-03-23,17.0,24,8.2,0.15
41.625,20.875,2019-03-23,12.0,38,13.0,0.252
41.875,21.875,2019-03-23,20.3,21,23.2,0.097
42.375,21.375,2019-03-23,17.8,30,15.6,0.158
41.125,21.375,2019-03-23,18.6,21,11.3,0.12
41.125,22.875,2019-03-23,18.5,36,11.2,0.235
41.375,22.125,2019-03-23,17.9,25,11.8,0.144
41.375,22.625,2019-03-23,17.4,29,8.2,0.204
41.375,21.375,2019-03-23,18.4,22,13.7,0.101
41.625,22.875,2019-03-23,13.7,36,8.7,0.314
41.625,21.125,2019-03-23,14.7,34,10.1,0.238
41.875,22.125,2019-03-23,19.5,23,20.2,0.116
42.125,21.375,2019-03-23,15.2,31,13.4,0.182
42.125,22.625,2019-03-23,12.1,34,14.9,0.259
42.375,21.875,2019-03-23,16.4,36,14.7,0.248
42.375,22.625,2019-03-23,17.4,25,15.5,0.175
40.875,20.625,2019-03-23,14.7,35,10.5,0.19
41.125,21.625,2019-03-23,17.1,24,12.8,0.13
41.625,20.375,2019-03-23,18.0,30,7.0,0.239
41.375,21.875,2019-03-24,18.2,21,9.3,0.14
41.375,21.125,2019-03-24,14.2,23,8.7,0.146
41.625,22.625,2019-03-24,15.3,24,12.7,0.258
41.875,21.875,2019-03-24,20.8,19,17.4,0.093
42.375,21.375,2019-03-24,18.8,24,12.1,0.163
40.875,21.625,2019-03-24,17.5,23,11.2,0.206
41.125,21.125,2019-03-24,15.2,25,10.5,0.212
41.125,20.875,2019-03-24,12.2,30,9.2,0.25
41.375,22.125,2019-03-24,18.6,24,9.8,0.137
41.625,21.375,2019-03-24,9.1,38,12.4,0.323
41.625,21.125,2019-03-24,14.8,29,10.8,0.229
41.625,20.875,2019-03-24,12.6,32,11.3,0.242
41.875,22.375,2019-03-24,22.1,17,11.2,0.072
41.125,21.375,2019-03-24,19.4,16,10.7,0.124
41.375,22.375,2019-03-24,21.5,22,10.7,0.156
41.375,21.375,2019-03-24,19.8,17,12.2,0.098
41.875,22.125,2019-03-24,21.1,15,16.1,0.11
41.875,20.875,2019-03-24,15.8,35,5.4,0.302
42.125,21.875,2019-03-24,20.9,18,21.3,0.115
42.125,21.125,2019-03-24,18.5,18,7.1,0.122
42.125,20.875,2019-03-24,10.8,40,5.4,0.47
42.125,21.625,2019-03-24,21.2,17,13.9,0.11
42.125,21.375,2019-03-24,15.9,26,11.9,0.175
42.125,20.875,2019-03-25,11.9,35,10.2,0.468
42.125,21.625,2019-03-25,22.9,14,10.2,0.108
42.125,21.375,2019-03-25,18.0,21,6.4,0.169
41.375,21.875,2019-03-25,19.7,22,9.6,0.139
41.625,21.375,2019-03-25,12.0,29,11.4,0.314
41.625,21.125,2019-03-25,17.0,24,11.4,0.223
41.875,20.875,2019-03-25,18.7,28,11.1,0.294
41.875,21.875,2019-03-25,22.2,16,14.7,0.088
41.875,21.375,2019-03-25,18.4,28,10.6,0.186
40.875,21.125,2019-03-25,15.6,29,13.2,0.085
41.375,21.625,2019-03-25,19.9,15,18.4,0.077
41.625,20.875,2019-03-25,14.3,28,11.9,0.233
42.125,21.125,2019-03-25,20.7,16,10.8,0.118
40.875,21.375,2019-03-25,21.1,14,11.7,0.083
41.125,21.125,2019-03-25,15.7,22,15.3,0.21
41.125,21.625,2019-03-25,20.4,14,18.8,0.122
41.125,21.375,2019-03-25,21.5,12,18.7,0.122
41.375,21.125,2019-03-25,15.4,21,15.5,0.142
41.375,21.375,2019-03-25,21.8,16,15.3,0.095
41.375,22.875,2019-03-25,17.0,42,6.6,0.251
41.625,21.625,2019-03-25,23.2,17,14.6,0.064
41.625,22.625,2019-03-25,13.4,40,10.5,0.252
41.875,22.125,2019-03-25,20.8,16,14.8,0.104
42.125,22.625,2019-03-25,13.6,28,8.5,0.241
42.125,21.875,2019-03-25,22.6,15,9.1,0.11
42.375,21.125,2019-03-25,20.1,19,17.8,0.287
41.125,21.375,2019-03-26,14.9,33,19.1,0.113
41.125,20.875,2019-03-26,9.3,44,15.5,0.237
41.375,21.125,2019-03-26,10.5,37,14.4,0.136
41.375,21.875,2019-03-26,11.9,39,14.8,0.122
41.625,22.875,2019-03-26,11.3,46,15.8,0.285
41.625,21.375,2019-03-26,3.9,56,13.3,0.318
41.625,21.125,2019-03-26,9.0,51,14.2,0.217
41.875,20.875,2019-03-26,10.6,52,9.9,0.288
41.875,21.375,2019-03-26,10.4,50,14.5,0.176
41.875,21.125,2019-03-26,8.4,46,16.6,0.138
41.875,22.625,2019-03-26,15.2,33,19.8,0.049
42.125,20.875,2019-03-26,6.8,39,8.0,0.469
42.125,21.375,2019-03-26,9.5,46,17.9,0.15
42.125,21.625,2019-03-26,13.9,35,20.9,0.103
40.875,23.125,2019-03-27,13.4,48,11.1,0.295
41.375,22.125,2019-03-27,12.6,23,10.7,0.123
41.375,22.875,2019-03-27,14.1,32,8.4,0.25
41.375,21.875,2019-03-27,11.8,23,11.1,0.121
41.375,22.625,2019-03-27,13.0,31,14.0,0.187
41.625,22.125,2019-03-27,14.0,19,16.1,0.099
41.875,22.125,2019-03-27,13.9,21,18.9,0.093
41.875,21.875,2019-03-27,13.8,19,21.4,0.079
41.875,21.125,2019-03-27,8.4,31,11.6,0.137
41.875,21.625,2019-03-27,14.0,20,18.4,0.101
42.125,22.125,2019-03-27,12.9,24,20.3,0.058
41.625,22.625,2019-03-27,10.4,29,14.8,0.247
41.375,23.125,2019-03-28,12.8,42,7.2,0.221
41.375,21.875,2019-03-28,10.8,31,8.0,0.121
41.875,21.875,2019-03-28,15.4,19,18.0,0.078
41.875,21.125,2019-03-28,9.4,26,16.1,0.136
41.875,21.625,2019-03-28,15.6,19,15.5,0.1
42.125,22.625,2019-03-28,5.7,39,18.2,0.224
42.125,21.875,2019-03-28,16.9,18,21.1,0.115
42.125,21.625,2019-03-28,15.5,19,17.8,0.101
41.875,21.625,2019-03-29,17.5,14,27.6,0.097
41.875,21.875,2019-03-29,18.0,11,23.8,0.075
42.125,21.625,2019-03-29,15.5,19,26.0,0.096
42.125,22.625,2019-03-29,6.2,33,23.4,0.218
42.375,21.125,2019-03-29,13.6,22,16.6,0.273
41.375,21.875,2019-03-29,14.2,16,18.1,0.122
41.375,20.375,2019-03-29,9.2,27,18.4,0.242
41.625,21.125,2019-03-29,10.4,27,14.1,0.208
41.875,21.125,2019-03-29,10.6,23,18.8,0.132
40.875,21.125,2019-03-29,10.9,27,15.3,0.067
40.875,22.125,2019-03-29,14.6,31,15.5,0.281
41.125,20.875,2019-03-29,7.9,23,19.7,0.228
41.375,22.875,2019-03-29,15.6,23,6.6,0.262
41.625,22.125,2019-03-29,15.9,15,19.6,0.096
41.625,21.375,2019-03-29,4.4,37,14.2,0.303
41.625,22.625,2019-03-29,10.2,25,22.0,0.242
41.875,22.375,2019-03-29,16.8,17,18.3,0.047
42.125,21.375,2019-03-29,11.3,25,17.3,0.143
42.375,20.625,2019-03-29,14.8,24,20.4,0.189
42.375,21.375,2019-03-29,13.5,25,21.9,0.141
40.875,20.875,2019-03-29,8.5,20,14.3,0.135
41.375,20.875,2019-03-29,10.4,23,16.8,0.188
41.375,22.125,2019-03-29,15.1,17,19.9,0.123
41.375,20.625,2019-03-29,7.5,27,16.8,0.227
41.375,21.375,2019-03-29,14.9,17,20.1,0.082
41.625,22.875,2019-03-29,9.6,28,18.1,0.275
41.625,20.875,2019-03-29,8.2,30,18.7,0.207
41.875,22.625,2019-03-29,14.2,19,20.1,0.042
42.125,20.625,2019-03-29,9.0,31,14.9,0.376
42.375,20.875,2019-03-29,13.2,24,19.5,0.169
40.875,20.875,2019-03-30,10.7,24,15.5,0.13
41.125,20.875,2019-03-30,10.7,26,20.9,0.221
41.375,21.875,2019-03-30,16.4,19,17.9,0.12
41.625,21.375,2019-03-30,6.5,44,16.0,0.295
41.625,22.875,2019-03-30,11.9,30,16.1,0.268
41.625,21.125,2019-03-30,12.5,31,13.6,0.201
41.625,22.625,2019-03-30,13.0,25,20.3,0.235
41.875,21.125,2019-03-30,13.4,24,18.2,0.128
42.125,22.625,2019-03-30,7.7,40,25.5,0.211
42.375,21.125,2019-03-30,15.7,25,16.3,0.267
41.375,20.625,2019-03-30,9.8,31,16.8,0.218
41.875,21.875,2019-03-30,19.2,17,20.0,0.072
40.875,21.625,2019-03-30,14.9,26,15.3,0.206
40.875,22.125,2019-03-30,16.4,37,19.0,0.255
41.125,21.625,2019-03-30,15.9,18,20.6,0.112
41.375,22.875,2019-03-30,16.1,28,7.9,0.253
41.375,21.125,2019-03-30,11.9,22,19.2,0.12
41.375,22.625,2019-03-30,16.8,22,17.7,0.171
41.375,21.625,2019-03-30,15.3,19,24.8,0.066
41.625,20.875,2019-03-30,10.6,31,19.4,0.199
41.875,21.375,2019-03-30,14.0,31,19.7,0.16
42.125,21.375,2019-03-30,14.4,26,14.3,0.139
42.375,22.375,2019-03-30,9.0,35,23.1,0.287
42.375,21.375,2019-03-30,16.1,29,20.5,0.134
42.375,20.875,2019-03-30,15.8,27,17.6,0.162
40.875,21.625,2019-03-31,17.5,21,12.6,0.196
41.375,21.375,2019-03-31,20.1,14,13.2,0.074
41.375,21.875,2019-03-31,18.5,19,10.5,0.118
41.375,22.875,2019-03-31,18.3,34,8.0,0.243
41.625,22.875,2019-03-31,15.1,28,11.3,0.26
41.625,21.375,2019-03-31,9.6,32,11.4,0.287
41.625,21.125,2019-03-31,15.3,23,10.5,0.195
41.625,22.625,2019-03-31,15.5,23,15.7,0.226
41.625,20.875,2019-03-31,13.3,24,13.6,0.192
41.875,21.125,2019-03-31,16.0,16,13.7,0.124
41.875,21.875,2019-03-31,21.0,20,23.5,0.065
41.875,22.375,2019-03-31,22.2,15,15.3,0.036
42.125,21.875,2019-03-31,21.0,21,25.6,0.102
40.875,22.125,2019-03-31,19.0,36,11.0,0.234
40.875,20.625,2019-03-31,15.5,25,11.1,0.159
41.125,22.375,2019-03-31,18.6,26,15.0,0.122
41.125,21.375,2019-03-31,19.5,14,12.1,0.112
41.125,21.875,2019-03-31,12.6,29,13.1,0.255
41.125,20.625,2019-03-31,16.5,30,8.8,0.111
41.375,21.625,2019-03-31,17.0,18,14.9,0.063
41.375,22.125,2019-03-31,19.0,22,8.7,0.127
41.375,20.625,2019-03-31,13.3,22,9.8,0.21
41.875,22.125,2019-03-31,21.6,12,14.9,0.082
41.875,21.375,2019-03-31,17.6,21,12.8,0.154
41.875,21.625,2019-03-31,21.5,16,18.7,0.089
42.125,20.625,2019-03-31,13.7,27,9.2,0.37
42.125,21.625,2019-03-31,21.5,16,17.2,0.088
42.375,21.625,2019-03-31,17.2,21,15.1,0.123
42.375,21.125,2019-03-31,19.4,16,12.5,0.261
41.125,21.625,2019-03-31,18.3,18,11.2,0.109
41.125,21.625,2019-04-01,19.6,14,11.3,0.108
41.375,21.875,2019-04-01,19.3,17,9.3,0.116
41.625,21.375,2019-04-01,10.8,29,11.6,0.278
41.875,22.625,2019-04-01,21.2,15,13.4,0.031
41.875,22.375,2019-04-01,23.6,14,12.5,0.032
42.125,20.875,2019-04-01,12.2,33,6.1,0.446
42.375,21.625,2019-04-01,18.8,19,11.3,0.118
41.125,21.375,2019-04-01,20.9,12,10.0,0.11
41.125,22.375,2019-04-01,18.9,25,11.9,0.12
41.125,20.625,2019-04-01,16.7,24,9.0,0.103
41.375,21.375,2019-04-01,20.7,13,14.3,0.069
41.375,22.875,2019-04-01,19.0,31,7.3,0.233
41.375,22.625,2019-04-01,19.6,24,13.9,0.167
41.625,21.125,2019-04-01,16.8,21,9.4,0.186
41.625,22.625,2019-04-01,17.0,20,11.2,0.218
41.875,20.875,2019-04-01,17.7,30,6.0,0.258
41.875,21.375,2019-04-01,18.2,21,9.5,0.148
41.875,21.875,2019-04-01,23.6,13,16.2,0.06
42.125,21.375,2019-04-01,18.5,19,11.9,0.129
42.125,21.875,2019-04-01,23.4,18,20.9,0.097
42.125,20.625,2019-04-01,14.9,22,9.0,0.358
42.375,22.125,2019-04-01,18.4,18,13.4,0.165
42.375,21.125,2019-04-01,20.5,16,11.4,0.255
42.375,20.875,2019-04-01,20.4,19,12.5,0.148
42.375,21.375,2019-04-01,20.6,20,14.7,0.114
41.375,21.125,2019-04-01,15.7,17,9.4,0.114
41.875,21.625,2019-04-01,23.1,17,18.1,0.082
42.125,22.125,2019-04-01,21.1,12,12.9,0.034
42.125,22.125,2019-04-02,18.2,28,13.1,0.031
42.375,21.625,2019-04-02,17.5,26,14.1,0.113
41.375,21.875,2019-04-02,18.0,29,10.2,0.114
41.625,21.375,2019-04-02,9.2,43,9.3,0.272
41.125,21.375,2019-04-02,18.9,26,15.8,0.105
41.125,21.125,2019-04-02,15.4,33,9.2,0.188
41.375,21.375,2019-04-02,19.3,25,10.7,0.069
41.375,22.875,2019-04-02,16.5,37,6.2,0.224
41.375,20.625,2019-04-02,12.1,35,9.4,0.204
41.875,21.875,2019-04-02,21.6,22,16.3,0.051
41.375,21.875,2019-04-03,16.4,35,8.7,0.114
42.125,21.375,2019-04-03,14.4,40,11.9,0.142
41.375,21.875,2019-04-04,15.4,31,12.0,0.114
41.875,21.875,2019-04-04,17.8,29,21.3,0.047
41.375,21.875,2019-04-05,10.9,58,9.7,0.114
41.875,22.125,2019-04-06,16.8,27,22.4,0.058
41.875,21.625,2019-04-06,19.1,28,24.7,0.071
42.375,21.375,2019-04-06,19.8,27,22.8,0.136
42.375,21.125,2019-04-06,17.9,28,20.3,0.262
41.375,21.875,2019-04-07,16.8,37,9.5,0.115
41.375,21.875,2019-04-08,12.2,67,8.4,0.172
41.375,21.875,2019-04-11,16.5,35,11.6,0.32
41.125,22.875,2019-04-12,16.2,56,15.4,0.348
41.375,21.875,2019-04-12,13.9,50,7.0,0.306
41.375,21.875,2019-04-13,14.2,46,9.2,0.307
41.375,21.875,2019-04-16,14.2,42,9.9,0.337
41.375,21.875,2019-04-17,16.0,20,15.2,0.307
41.625,22.875,2019-04-17,12.5,24,17.9,0.39
42.125,21.375,2019-04-17,12.9,27,15.0,0.317
42.125,21.875,2019-04-17,18.1,18,25.9,0.255
41.375,21.875,2019-04-18,12.8,46,11.3,0.308
41.375,21.875,2019-04-19,15.4,36,15.9,0.313
41.375,21.875,2019-04-20,14.3,35,12.7,0.295
42.125,21.375,2019-04-20,12.8,32,13.6,0.279
40.875,20.625,2019-04-20,14.0,32,12.4,0.284
41.375,21.875,2019-04-21,15.5,31,9.8,0.285
42.125,21.375,2019-04-21,14.6,29,7.5,0.264
41.625,20.375,2019-04-21,16.5,35,7.6,0.287
41.625,22.875,2019-04-21,11.8,30,11.0,0.365
42.125,21.125,2019-04-21,17.9,19,10.5,0.189
41.125,21.375,2019-04-22,21.6,20,21.1,0.161
41.375,22.625,2019-04-22,16.2,48,16.5,0.318
41.375,21.875,2019-04-22,18.8,34,11.0,0.271
41.375,21.875,2019-04-23,12.8,55,14.2,0.288
41.375,21.875,2019-04-24,19.6,43,8.3,0.277
41.375,21.875,2019-04-25,22.5,44,7.8,0.264
41.625,22.125,2019-04-25,24.6,31,16.3,0.192
42.125,21.375,2019-04-25,20.5,42,7.4,0.252
41.875,21.375,2019-04-26,23.9,29,8.4,0.265
42.125,21.375,2019-04-26,23.5,27,6.5,0.235
41.375,21.875,2019-04-26,24.9,31,7.9,0.253
41.375,21.875,2019-04-27,23.0,43,8.4,0.253
41.625,22.875,2019-04-27,17.5,62,11.5,0.352
41.375,21.125,2019-04-28,14.5,29,13.7,0.267
41.375,21.875,2019-04-28,19.1,30,12.4,0.246
41.375,21.875,2019-04-29,21.0,26,14.1,0.237
41.375,21.875,2019-04-30,17.3,29,17.9,0.226
41.375,21.875,2019-05-01,17.5,31,10.8,0.218
41.875,21.375,2019-05-01,15.2,39,11.4,0.225
41.375,22.125,2019-05-02,20.6,16,19.9,0.152
41.375,21.875,2019-05-03,21.4,22,13.7,0.22
41.375,21.875,2019-05-04,17.4,37,8.2,0.212
41.375,21.875,2019-05-06,17.4,32,14.1,0.325
41.375,21.875,2019-05-08,15.9,37,10.9,0.32
41.625,22.125,2019-05-08,17.0,27,12.5,0.241
41.875,22.125,2019-05-08,16.4,26,15.8,0.213
41.375,21.875,2019-05-11,20.6,29,9.9,0.285
41.125,21.125,2019-05-11,18.2,35,11.6,0.315
41.375,21.875,2019-05-12,19.4,46,15.0,0.286
41.375,21.875,2019-05-13,15.9,54,8.1,0.349
41.375,21.875,2019-05-15,16.2,51,9.4,0.393
41.375,21.875,2019-05-18,22.9,32,6.6,0.354
41.875,21.375,2019-05-18,20.6,49,8.2,0.343
42.125,21.375,2019-05-18,19.5,46,10.2,0.367
41.375,21.875,2019-05-19,22.9,43,13.0,0.332
41.375,21.875,2019-05-21,20.0,38,12.6,0.355
42.125,21.375,2019-05-21,17.4,36,15.3,0.314
41.375,21.875,2019-05-22,22.0,36,8.6,0.329
42.125,21.375,2019-05-22,19.0,45,9.5,0.293
42.125,21.375,2019-05-23,17.2,55,10.4,0.305
41.375,21.875,2019-05-23,21.1,47,8.5,0.339
41.375,21.875,2019-05-24,19.2,46,11.7,0.341
41.875,21.375,2019-05-24,17.9,52,10.0,0.314
41.375,21.875,2019-05-25,22.5,35,8.2,0.321
41.375,21.875,2019-05-26,24.0,37,11.2,0.304
41.375,21.875,2019-05-28,23.5,41,13.1,0.298
41.875,21.375,2019-05-28,22.5,43,10.7,0.308
41.375,21.875,2019-05-29,23.2,36,12.6,0.278
41.875,21.375,2019-05-29,22.0,42,10.0,0.297
41.375,21.875,2019-05-30,24.0,32,11.8,0.264
41.375,21.875,2019-05-31,19.6,51,10.9,0.277
41.375,21.875,2019-06-01,21.2,37,8.4,0.294
41.375,21.875,2019-06-03,18.1,54,10.0,0.374
41.375,21.875,2019-06-04,20.8,52,7.9,0.335
41.375,21.875,2019-06-05,21.3,55,6.4,0.361
41.375,21.875,2019-06-06,24.5,49,6.8,0.349
41.375,21.875,2019-06-07,28.2,35,7.7,0.318
41.625,22.625,2019-06-07,24.2,42,6.3,0.329
41.875,21.375,2019-06-07,26.2,47,7.3,0.374
41.375,21.875,2019-06-08,29.9,32,11.6,0.292
41.875,21.375,2019-06-08,28.0,38,13.0,0.341
41.375,21.875,2019-06-09,28.6,31,14.8,0.266
41.875,21.375,2019-06-09,26.4,41,14.6,0.322
41.875,20.625,2019-06-09,17.1,48,14.7,0.475
41.375,21.875,2019-06-10,26.6,34,14.1,0.246
41.875,22.125,2019-06-10,28.8,28,16.1,0.166
41.375,21.875,2019-06-11,26.7,34,11.3,0.233
41.125,21.625,2019-06-12,27.0,40,8.9,0.188
41.375,21.875,2019-06-12,27.3,39,9.4,0.215
41.375,21.875,2019-06-13,31.5,27,8.7,0.208
42.125,21.375,2019-06-13,29.9,31,8.4,0.245
41.375,21.875,2019-06-14,32.6,23,18.3,0.2
41.625,22.125,2019-06-14,35.6,20,18.6,0.159
42.375,20.875,2019-06-14,29.5,39,17.2,0.248
41.375,21.875,2019-06-15,31.1,27,9.8,0.191
42.125,21.375,2019-06-15,28.4,34,14.6,0.244
41.625,22.125,2019-06-15,33.5,19,12.9,0.15
41.125,21.625,2019-06-16,30.2,32,13.3,0.176
41.375,21.875,2019-06-16,30.7,24,13.6,0.185
42.125,21.375,2019-06-16,28.5,31,10.1,0.229
41.625,22.125,2019-06-16,32.4,25,20.9,0.151
41.375,21.875,2019-06-17,27.4,39,10.7,0.202
41.625,22.125,2019-06-17,31.1,28,18.1,0.168
41.375,21.875,2019-06-18,26.2,46,7.5,0.223
42.125,21.375,2019-06-18,23.0,61,8.0,0.361
41.375,21.875,2019-06-19,26.3,43,12.2,0.283
41.375,21.875,2019-06-20,26.0,48,9.1,0.308
41.875,21.375,2019-06-20,25.9,42,10.5,0.229
41.375,21.875,2019-06-21,28.4,36,9.7,0.324
42.125,21.375,2019-06-21,24.7,44,13.5,0.335
41.375,21.875,2019-06-22,29.5,31,8.6,0.294
41.625,22.125,2019-06-22,31.5,26,12.2,0.243
42.125,21.375,2019-06-22,27.0,39,8.9,0.301
42.125,21.375,2019-06-23,28.8,33,14.5,0.284
41.375,21.875,2019-06-23,30.4,32,10.8,0.274
41.375,21.875,2019-06-24,26.2,43,10.8,0.259
41.375,21.875,2019-06-25,27.0,41,11.0,0.299
41.375,21.875,2019-06-26,27.4,40,12.3,0.278
41.375,21.875,2019-06-27,29.4,34,9.2,0.261
41.625,22.125,2019-06-27,32.5,23,17.4,0.203
41.375,21.375,2019-06-28,31.2,27,18.9,0.15
41.375,21.875,2019-06-28,29.3,31,16.5,0.249
41.375,21.875,2019-06-29,26.3,28,12.2,0.232
41.625,21.875,2019-06-29,31.4,20,21.4,0.149
41.875,21.375,2019-06-29,24.3,36,12.7,0.223
41.375,21.875,2019-06-30,28.0,29,11.4,0.22
40.875,21.625,2019-06-30,27.4,29,9.7,0.194
41.125,21.625,2019-06-30,27.6,27,13.7,0.175
41.875,20.875,2019-06-30,24.9,44,5.6,0.21
42.125,21.625,2019-06-30,30.0,26,16.9,0.151
42.375,20.875,2019-06-30,27.1,35,10.8,0.203
41.875,22.375,2019-06-30,31.2,25,13.5,0.127
41.875,22.375,2019-07-01,34.1,26,8.1,0.133
41.375,21.875,2019-07-01,30.1,28,8.2,0.212
41.625,22.125,2019-07-01,32.8,22,11.0,0.172
41.375,21.875,2019-07-02,33.2,20,9.2,0.22
41.625,22.125,2019-07-02,36.2,16,11.7,0.175
41.375,21.875,2019-07-03,34.0,22,9.6,0.224
41.625,22.125,2019-07-03,36.5,15,21.3,0.181
41.375,20.625,2019-07-04,26.2,32,11.4,0.16
41.375,21.875,2019-07-04,31.7,34,12.0,0.222
41.625,22.125,2019-07-04,34.3,24,15.5,0.172
41.875,22.375,2019-07-04,35.5,26,13.4,0.143
41.875,21.375,2019-07-04,28.8,45,14.2,0.217
41.375,21.875,2019-07-05,28.8,36,8.8,0.257
41.375,21.875,2019-07-06,29.2,27,10.9,0.307
41.375,22.375,2019-07-07,32.9,32,14.9,0.154
41.375,21.875,2019-07-07,32.5,23,7.2,0.291
42.375,20.875,2019-07-07,30.7,24,14.4,0.178
41.375,21.875,2019-07-08,29.0,43,11.3,0.269
41.125,20.875,2019-07-08,23.6,42,15.6,0.186
41.125,20.875,2019-07-09,23.6,43,15.9,0.18
41.375,21.875,2019-07-09,31.1,32,8.1,0.251
41.875,21.375,2019-07-11,19.8,44,9.8,0.349
41.375,21.875,2019-07-12,23.3,36,10.6,0.331
41.375,21.875,2019-07-13,24.9,38,9.2,0.309
41.375,22.625,2019-07-14,21.6,46,17.0,0.324
41.375,21.875,2019-07-15,23.1,39,8.9,0.31
41.375,21.875,2019-07-17,24.5,33,11.9,0.351
41.375,21.875,2019-07-18,26.4,28,7.6,0.314
41.625,22.375,2019-07-18,28.4,28,9.5,0.247
41.875,22.125,2019-07-18,28.5,26,10.4,0.186
41.375,21.875,2019-07-19,26.2,36,9.2,0.298
42.125,21.625,2019-07-19,30.0,26,14.0,0.171
41.375,21.875,2019-07-20,27.4,34,6.5,0.279
41.875,21.375,2019-07-20,25.9,36,8.2,0.265
41.375,21.875,2019-07-21,29.8,27,7.5,0.268
41.875,21.625,2019-07-21,33.1,20,12.2,0.15
41.875,21.375,2019-07-21,28.1,34,7.2,0.246
42.125,21.375,2019-07-21,28.5,27,10.1,0.19
40.875,21.875,2019-07-21,22.9,47,3.7,0.378
41.375,21.875,2019-07-22,30.0,33,11.9,0.255
42.125,21.375,2019-07-22,28.1,34,14.6,0.191
42.125,21.875,2019-07-22,33.7,24,27.0,0.14
41.375,21.875,2019-07-23,27.9,32,13.4,0.255
41.125,22.625,2019-07-23,33.7,24,20.7,0.138
41.375,21.875,2019-07-24,27.2,35,16.2,0.227
41.375,21.875,2019-07-25,27.5,39,9.8,0.222
42.125,21.375,2019-07-25,26.6,31,10.9,0.167
42.125,21.625,2019-07-25,32.4,23,14.6,0.151
41.375,21.875,2019-07-26,30.2,29,12.3,0.22
41.875,21.375,2019-07-26,29.3,28,8.2,0.209
42.125,21.375,2019-07-26,29.6,21,9.8,0.172
42.125,21.625,2019-07-26,33.8,23,14.0,0.155
41.375,21.875,2019-07-27,31.5,33,7.1,0.221
41.875,21.625,2019-07-27,34.8,24,15.2,0.148
41.875,21.375,2019-07-27,29.2,38,8.4,0.202
41.375,21.875,2019-07-28,30.6,39,14.0,0.23
42.375,20.875,2019-07-28,30.6,35,11.3,0.157
41.375,21.875,2019-07-29,26.2,41,9.8,0.219
41.125,22.625,2019-07-30,32.4,32,17.9,0.126
41.375,21.875,2019-07-30,27.4,41,10.2,0.223
41.375,21.875,2019-07-31,29.5,37,10.8,0.221
41.875,21.375,2019-07-31,27.5,48,12.7,0.191
41.375,21.875,2019-08-01,31.1,32,11.1,0.211
41.875,21.375,2019-08-01,29.0,39,11.2,0.181
41.375,21.375,2019-08-01,33.4,26,11.6,0.151
41.375,21.875,2019-08-02,32.2,32,8.3,0.204
41.875,22.125,2019-08-02,33.7,24,15.5,0.147
41.375,21.875,2019-08-03,31.8,26,15.0,0.194
41.125,21.375,2019-08-03,32.1,24,22.1,0.148
41.125,21.625,2019-08-03,31.4,26,19.6,0.161
41.875,21.875,2019-08-03,34.0,20,25.2,0.124
41.375,22.625,2019-08-04,27.1,30,17.7,0.165
41.375,21.875,2019-08-04,25.6,34,12.0,0.192
41.875,21.375,2019-08-05,25.2,28,10.0,0.165
41.375,21.875,2019-08-05,26.3,27,11.7,0.187
42.125,21.875,2019-08-05,29.3,23,22.1,0.144
42.125,21.625,2019-08-05,29.0,22,18.6,0.139
41.375,21.375,2019-08-05,28.5,21,14.4,0.135
41.375,21.875,2019-08-06,29.0,20,8.4,0.178
41.875,21.375,2019-08-06,27.0,25,7.8,0.171
42.125,21.875,2019-08-06,32.0,20,14.0,0.154
41.875,22.125,2019-08-06,30.9,18,10.9,0.144
41.375,21.875,2019-08-07,31.8,24,10.5,0.168
42.125,21.875,2019-08-07,35.1,18,8.3,0.153
41.875,21.375,2019-08-07,30.2,31,8.2,0.168
41.375,21.875,2019-08-08,33.5,23,10.2,0.17
41.875,22.375,2019-08-09,36.2,22,11.5,0.126
41.125,21.375,2019-08-09,34.3,22,12.3,0.141
41.375,21.875,2019-08-09,32.7,24,8.7,0.174
42.125,21.875,2019-08-09,36.0,22,16.5,0.146
42.125,21.625,2019-08-09,35.5,24,13.7,0.145
41.375,21.875,2019-08-10,33.8,25,7.9,0.169
41.875,21.375,2019-08-10,32.2,26,9.0,0.156
41.625,20.875,2019-08-10,29.2,24,9.5,0.155
42.125,21.625,2019-08-10,36.7,22,13.8,0.143
40.875,22.875,2019-08-10,35.9,27,12.7,0.153
41.375,21.125,2019-08-10,29.4,25,7.3,0.153
41.375,21.875,2019-08-11,34.0,24,9.3,0.164
41.375,21.625,2019-08-11,33.5,22,11.2,0.12
41.875,21.375,2019-08-11,32.8,28,8.2,0.152
41.125,22.875,2019-08-11,34.6,34,12.0,0.144
41.375,20.875,2019-08-11,31.8,29,10.2,0.171
41.375,20.875,2019-08-12,31.5,31,9.7,0.174
41.375,21.875,2019-08-12,34.2,19,11.3,0.157
42.375,20.625,2019-08-12,35.8,30,8.9,0.197
42.375,21.375,2019-08-12,35.9,26,10.8,0.149
41.875,21.375,2019-08-12,33.0,27,12.3,0.149
42.125,21.625,2019-08-12,37.6,20,8.7,0.14
41.375,21.875,2019-08-13,34.8,18,10.1,0.155
42.125,22.125,2019-08-13,35.9,18,15.0,0.125
42.125,21.625,2019-08-13,37.9,16,13.9,0.135
41.375,21.875,2019-08-14,34.2,21,19.1,0.154
42.125,21.625,2019-08-14,36.3,20,25.1,0.133
