latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.44306,21.93421,295.33,0.78,0.78,2019-09-20,2315,N,VIIRS,n,2,279.0,1.35,N,2
41.43754,21.94429,306.48,0.39,0.44,2019-09-21,55,N,VIIRS,n,2,282.53,1.3,N,2
41.44248,21.94123,343.0,0.39,0.44,2019-09-21,55,N,VIIRS,n,2,283.14,3.98,N,2
41.44347,21.93674,334.06,0.39,0.44,2019-09-21,55,N,VIIRS,n,2,281.74,6.88,N,2
41.44643,21.94269,303.5,0.39,0.44,2019-09-21,55,N,VIIRS,n,2,279.52,3.98,N,2
42.01402,21.46646,304.95,0.55,0.43,2019-09-21,55,N,VIIRS,n,2,278.95,1.35,N,2
41.44248,21.94058,331.79,0.35,0.57,2019-09-21,1038,N,VIIRS,n,2,299.71,4.97,D,2
41.80048,21.41121,340.14,0.36,0.58,2019-09-21,1038,N,VIIRS,n,2,287.13,4.92,D,0
42.03056,21.67531,329.18,0.35,0.57,2019-09-21,1038,N,VIIRS,l,2,299.53,2.01,D,0
42.03559,21.6731,328.22,0.35,0.57,2019-09-21,1038,N,VIIRS,l,2,299.54,2.01,D,0
40.90603,21.46077,340.25,0.39,0.6,2019-09-21,1219,N,VIIRS,n,2,301.44,2.88,D,0
41.96717,21.45586,296.94,0.39,0.36,2019-09-22,36,N,VIIRS,n,2,282.02,0.66,N,0
42.0131,21.4621,297.14,0.39,0.36,2019-09-22,36,N,VIIRS,n,2,279.97,0.4,N,2
41.41832,21.93416,296.76,0.4,0.37,2019-09-22,37,N,VIIRS,n,2,281.72,0.69,N,2
41.43753,21.94526,306.1,0.4,0.37,2019-09-22,37,N,VIIRS,n,2,283.88,1.32,N,2
41.44171,21.94154,332.73,0.4,0.37,2019-09-22,37,N,VIIRS,n,2,287.85,21.81,N,2
41.44254,21.93681,321.1,0.4,0.37,2019-09-22,37,N,VIIRS,n,2,283.0,3.41,N,2
41.44505,21.94257,329.03,0.4,0.37,2019-09-22,37,N,VIIRS,n,2,282.65,21.81,N,2
42.21907,21.31808,349.99,0.6,0.7,2019-09-22,1020,N,VIIRS,n,2,292.02,9.58,D,0
42.21948,21.31917,345.27,0.6,0.7,2019-09-22,1020,N,VIIRS,n,2,291.32,10.14,D,0
41.41889,21.9355,298.85,0.41,0.37,2019-09-23,18,N,VIIRS,n,2,279.28,0.76,N,2
41.42232,21.93627,297.26,0.41,0.37,2019-09-23,18,N,VIIRS,n,2,279.9,0.48,N,2
41.4388,21.94517,304.67,0.41,0.37,2019-09-23,18,N,VIIRS,n,2,282.77,1.21,N,2
41.44288,21.94102,349.31,0.41,0.37,2019-09-23,18,N,VIIRS,n,2,285.18,7.57,N,2
41.4463,21.94186,327.3,0.41,0.37,2019-09-23,18,N,VIIRS,n,2,280.5,7.57,N,2
41.44424,21.9418,341.08,0.45,0.39,2019-09-23,1141,N,VIIRS,n,2,297.07,6.18,D,2
41.95045,21.67991,337.29,0.44,0.38,2019-09-23,1141,N,VIIRS,n,2,299.48,4.21,D,0
41.95397,21.67907,338.09,0.44,0.38,2019-09-23,1141,N,VIIRS,n,2,301.1,4.93,D,0
41.4459,21.93971,295.13,0.37,0.58,2019-09-24,2340,N,VIIRS,n,2,279.52,0.82,N,2
41.44375,21.94281,346.35,0.53,0.42,2019-09-25,1103,N,VIIRS,n,2,298.19,19.35,D,2
41.42214,21.93591,297.89,0.47,0.47,2019-09-26,102,N,VIIRS,n,2,281.6,1.53,N,2
41.43899,21.9432,308.26,0.47,0.47,2019-09-26,102,N,VIIRS,n,2,286.08,3.4,N,2
41.44447,21.93954,316.99,0.47,0.47,2019-09-26,102,N,VIIRS,n,2,281.13,3.9,N,2
41.41946,21.93546,299.07,0.44,0.39,2019-09-27,43,N,VIIRS,n,2,285.13,0.69,N,2
41.43684,21.94148,298.21,0.44,0.39,2019-09-27,43,N,VIIRS,n,2,285.88,0.83,N,2
41.44032,21.94264,303.44,0.44,0.39,2019-09-27,43,N,VIIRS,n,2,287.32,0.83,N,2
41.44381,21.94377,328.08,0.44,0.39,2019-09-27,43,N,VIIRS,n,2,287.74,3.8,N,2
41.4448,21.93861,330.53,0.44,0.39,2019-09-27,43,N,VIIRS,n,2,287.54,5.49,N,2
41.44432,21.94301,367.0,0.5,0.66,2019-09-27,1026,N,VIIRS,h,2,295.05,9.69,D,2
41.44485,21.94317,355.13,0.5,0.66,2019-09-27,1026,N,VIIRS,n,2,293.59,11.47,D,2
41.43837,21.94442,307.58,0.39,0.36,2019-09-28,24,N,VIIRS,n,2,287.29,1.2,N,2
41.44236,21.94065,323.43,0.39,0.36,2019-09-28,24,N,VIIRS,n,2,286.74,3.12,N,2
41.44567,21.94153,338.2,0.39,0.36,2019-09-28,24,N,VIIRS,n,2,287.91,3.12,N,2
41.96671,21.4569,306.76,0.4,0.37,2019-09-28,24,N,VIIRS,n,2,284.97,1.2,N,0
40.90701,21.49138,335.25,0.48,0.4,2019-09-28,1147,N,VIIRS,n,2,301.54,2.73,D,0
41.4423,21.94162,333.56,0.51,0.41,2019-09-28,1147,N,VIIRS,l,2,305.48,6.03,D,2
42.24652,21.70786,333.34,0.51,0.41,2019-09-28,1147,N,VIIRS,n,2,302.17,3.38,D,0
42.24717,21.71391,335.29,0.51,0.41,2019-09-28,1147,N,VIIRS,n,2,302.26,4.48,D,0
42.25096,21.71318,339.2,0.51,0.41,2019-09-28,1147,N,VIIRS,n,2,301.6,4.48,D,0
41.44313,21.94113,334.73,0.53,0.42,2019-09-29,5,N,VIIRS,n,2,289.37,4.61,N,2
41.96914,21.45302,296.15,0.57,0.43,2019-09-29,5,N,VIIRS,n,2,285.76,0.73,N,0
41.44423,21.93972,335.22,0.78,0.78,2019-09-29,145,N,VIIRS,n,2,284.83,5.86,N,2
41.19527,22.50719,339.14,0.39,0.36,2019-09-29,1128,N,VIIRS,n,2,305.31,3.46,D,0
41.32378,21.36792,334.06,0.38,0.36,2019-09-29,1128,N,VIIRS,n,2,306.08,2.92,D,0
41.32706,21.36703,330.08,0.38,0.36,2019-09-29,1128,N,VIIRS,l,2,303.28,2.92,D,0
41.44413,21.93864,336.91,0.39,0.36,2019-09-29,1128,N,VIIRS,n,2,306.11,13.08,D,2
41.44481,21.94321,336.76,0.39,0.36,2019-09-29,1128,N,VIIRS,n,2,304.85,13.08,D,2
41.25594,20.72223,317.11,0.35,0.57,2019-09-29,2346,N,VIIRS,n,2,284.74,1.32,N,0
41.41759,21.93492,298.71,0.61,0.53,2019-09-29,2346,N,VIIRS,n,2,286.35,1.6,N,2
41.41786,21.93396,305.62,0.61,0.53,2019-09-29,2346,N,VIIRS,n,2,286.59,1.47,N,2
41.4226,21.9351,310.86,0.61,0.53,2019-09-29,2346,N,VIIRS,n,2,287.24,1.6,N,2
41.42286,21.93415,309.96,0.61,0.53,2019-09-29,2346,N,VIIRS,n,2,287.07,1.75,N,2
41.43734,21.94327,298.39,0.61,0.53,2019-09-29,2346,N,VIIRS,n,2,287.69,1.01,N,2
41.44231,21.94397,337.91,0.61,0.53,2019-09-29,2346,N,VIIRS,n,2,288.2,6.41,N,2
41.4428,21.93622,319.25,0.61,0.53,2019-09-29,2346,N,VIIRS,n,2,287.41,6.41,N,2
41.96587,21.45563,300.74,0.33,0.55,2019-09-29,2346,N,VIIRS,n,2,287.25,0.48,N,0
41.43809,21.9437,306.42,0.47,0.64,2019-09-30,126,N,VIIRS,n,2,287.75,1.16,N,2
41.43966,21.93846,299.8,0.47,0.64,2019-09-30,126,N,VIIRS,n,2,286.2,1.52,N,2
41.44378,21.94635,299.41,0.47,0.64,2019-09-30,126,N,VIIRS,n,2,285.73,4.06,N,0
41.44533,21.94116,367.0,0.47,0.64,2019-09-30,126,N,VIIRS,h,2,289.0,10.8,N,2
41.39997,21.35318,348.23,0.49,0.4,2019-09-30,1109,N,VIIRS,n,2,306.09,6.88,D,0
41.40359,21.35193,329.64,0.49,0.4,2019-09-30,1109,N,VIIRS,l,2,302.6,6.88,D,0
41.44295,21.94278,344.32,0.46,0.39,2019-09-30,1109,N,VIIRS,n,2,307.52,6.12,D,2
41.44022,21.94231,306.2,0.54,0.68,2019-09-30,2327,N,VIIRS,n,2,287.21,1.78,N,2
41.44487,21.94479,300.71,0.54,0.68,2019-09-30,2327,N,VIIRS,n,2,286.5,1.99,N,2
41.44505,21.93761,322.79,0.54,0.68,2019-09-30,2327,N,VIIRS,n,2,287.07,3.58,N,2
41.44656,21.94289,315.68,0.54,0.68,2019-09-30,2327,N,VIIRS,n,2,286.73,1.58,N,2
41.44671,21.93569,298.59,0.54,0.68,2019-09-30,2327,N,VIIRS,n,2,286.16,1.58,N,2
41.43749,21.94465,303.33,0.56,0.51,2019-10-01,108,N,VIIRS,n,2,287.58,3.48,N,2
41.44365,21.94023,333.84,0.56,0.51,2019-10-01,108,N,VIIRS,n,2,289.5,3.48,N,2
40.956,22.05035,333.05,0.5,0.49,2019-10-01,1051,N,VIIRS,n,2,299.42,4.22,D,0
40.95736,22.0561,340.95,0.5,0.49,2019-10-01,1051,N,VIIRS,n,2,301.46,4.22,D,0
41.44439,21.94183,340.33,0.49,0.49,2019-10-01,1051,N,VIIRS,n,2,300.08,8.81,D,2
42.21236,21.76091,327.84,0.48,0.48,2019-10-01,1051,N,VIIRS,n,2,299.87,2.12,D,0
41.43863,21.94269,305.94,0.51,0.41,2019-10-02,49,N,VIIRS,n,2,289.7,1.46,N,2
41.44234,21.94394,326.82,0.51,0.41,2019-10-02,49,N,VIIRS,n,2,289.2,12.27,N,2
41.44354,21.93812,344.82,0.51,0.41,2019-10-02,49,N,VIIRS,n,2,291.83,12.27,N,2
41.72719,22.13244,302.0,0.51,0.41,2019-10-02,49,N,VIIRS,n,2,288.78,0.81,N,0
41.4426,21.93943,333.3,0.42,0.61,2019-10-02,1032,N,VIIRS,n,2,298.55,3.07,D,2
41.83293,22.18328,334.21,0.4,0.6,2019-10-02,1032,N,VIIRS,n,2,300.55,2.05,D,0
41.83841,22.18145,327.72,0.4,0.6,2019-10-02,1032,N,VIIRS,n,2,297.63,2.05,D,0
42.06932,21.71412,326.35,0.41,0.61,2019-10-02,1032,N,VIIRS,n,2,298.05,2.42,D,0
42.2146,21.74597,332.24,0.41,0.6,2019-10-02,1032,N,VIIRS,n,2,298.98,3.67,D,0
42.2167,21.74646,339.78,0.41,0.61,2019-10-02,1032,N,VIIRS,n,2,298.78,2.79,D,0
41.44487,21.93996,331.17,0.35,0.57,2019-10-02,1212,N,VIIRS,n,2,300.27,2.75,D,2
42.05847,21.35738,334.14,0.33,0.55,2019-10-02,1213,N,VIIRS,n,2,300.2,2.31,D,0
42.32055,21.74518,335.33,0.35,0.56,2019-10-02,1213,N,VIIRS,n,2,300.78,4.73,D,0
42.32076,21.74917,367.0,0.35,0.56,2019-10-02,1213,N,VIIRS,h,2,304.34,10.76,D,0
41.43758,21.94242,309.21,0.39,0.36,2019-10-03,30,N,VIIRS,n,2,288.4,0.69,N,2
41.43832,21.93786,297.61,0.39,0.36,2019-10-03,30,N,VIIRS,n,2,285.84,0.69,N,0
41.4416,21.93879,329.39,0.39,0.36,2019-10-03,30,N,VIIRS,n,2,287.51,3.41,N,2
41.44415,21.94429,314.07,0.39,0.36,2019-10-03,30,N,VIIRS,n,2,286.46,3.41,N,2
41.44489,21.93973,346.08,0.39,0.36,2019-10-03,30,N,VIIRS,n,2,289.73,3.41,N,2
41.9678,21.45565,304.3,0.38,0.36,2019-10-03,30,N,VIIRS,n,2,287.09,0.92,N,0
41.1883,22.49718,336.29,0.4,0.37,2019-10-05,1116,N,VIIRS,n,2,296.89,1.82,D,0
41.38731,22.81894,341.32,0.4,0.37,2019-10-05,1116,N,VIIRS,n,2,292.61,2.65,D,0
41.4446,21.94297,341.08,0.41,0.37,2019-10-05,1116,N,VIIRS,n,2,299.65,9.09,D,2
41.44759,21.93874,319.55,0.45,0.63,2019-10-05,2333,N,VIIRS,n,2,280.64,1.98,N,2
41.44351,21.93916,337.84,0.45,0.63,2019-10-05,2334,N,VIIRS,n,2,283.01,4.85,N,2
41.43614,21.9417,296.32,0.33,0.56,2019-10-06,114,N,VIIRS,n,2,280.8,5.32,N,2
41.44106,21.9439,302.22,0.33,0.56,2019-10-06,114,N,VIIRS,n,2,283.14,5.32,N,2
41.44206,21.94017,349.4,0.33,0.56,2019-10-06,114,N,VIIRS,n,2,285.03,5.32,N,2
41.44304,21.93647,353.44,0.33,0.56,2019-10-06,114,N,VIIRS,n,2,282.98,16.49,N,2
41.447,21.9423,307.4,0.33,0.56,2019-10-06,114,N,VIIRS,n,2,281.09,0.84,N,2
41.30196,21.40607,339.37,0.44,0.46,2019-10-06,1057,N,VIIRS,n,2,296.09,4.35,D,0
41.42081,21.93385,330.33,0.42,0.45,2019-10-06,1057,N,VIIRS,n,2,296.65,2.11,D,2
41.4442,21.94045,344.06,0.42,0.45,2019-10-06,1057,N,VIIRS,n,2,297.39,11.25,D,2
41.72607,22.13335,339.75,0.4,0.44,2019-10-06,1057,N,VIIRS,n,2,296.89,3.46,D,0
41.44354,21.93647,330.9,0.74,0.76,2019-10-06,1238,N,VIIRS,n,2,288.1,6.02,D,2
41.88237,20.64976,338.92,0.42,0.45,2019-10-08,1200,N,VIIRS,n,2,288.75,8.05,D,0
42.04939,21.40919,338.82,0.46,0.47,2019-10-08,1200,N,VIIRS,n,2,298.19,3.12,D,0
41.41906,21.93675,338.17,0.41,0.37,2019-10-09,18,N,VIIRS,n,2,283.52,6.7,N,2
41.43893,21.9464,297.85,0.41,0.37,2019-10-09,18,N,VIIRS,n,2,283.45,0.5,N,2
41.4396,21.94143,298.93,0.41,0.37,2019-10-09,18,N,VIIRS,n,2,282.96,3.02,N,2
41.44301,21.94226,334.88,0.41,0.37,2019-10-09,18,N,VIIRS,n,2,286.37,3.02,N,2
41.04177,21.47819,337.01,0.43,0.38,2019-10-09,1141,N,VIIRS,n,2,297.58,5.59,D,0
41.44249,21.93946,346.09,0.44,0.39,2019-10-09,1141,N,VIIRS,n,2,305.08,7.22,D,2
41.44311,21.94471,331.78,0.44,0.39,2019-10-09,1141,N,VIIRS,n,2,301.06,6.54,D,2
41.81215,22.22218,326.2,0.46,0.39,2019-10-09,1141,N,VIIRS,l,2,298.49,1.85,D,0
41.94521,21.65047,331.24,0.44,0.38,2019-10-09,1141,N,VIIRS,n,2,302.55,2.76,D,0
41.94584,21.65574,346.58,0.44,0.38,2019-10-09,1141,N,VIIRS,n,2,306.04,14.85,D,0
42.07182,21.27346,330.14,0.43,0.38,2019-10-09,1141,N,VIIRS,n,2,295.27,4.76,D,0
42.0753,21.27271,330.43,0.43,0.38,2019-10-09,1141,N,VIIRS,n,2,295.66,4.16,D,0
42.16972,21.72922,344.92,0.44,0.39,2019-10-09,1141,N,VIIRS,n,2,303.26,6.54,D,0
42.17327,21.72845,331.69,0.44,0.39,2019-10-09,1141,N,VIIRS,n,2,301.68,2.96,D,0
42.20639,21.7927,331.71,0.45,0.39,2019-10-09,1141,N,VIIRS,n,2,299.15,4.18,D,0
42.27505,21.81733,326.85,0.45,0.39,2019-10-09,1141,N,VIIRS,l,2,298.62,2.27,D,0
41.43853,21.94397,298.99,0.42,0.45,2019-10-09,2359,N,VIIRS,n,2,284.57,0.59,N,2
41.439,21.93879,295.42,0.42,0.45,2019-10-09,2359,N,VIIRS,n,2,283.02,0.74,N,2
41.44319,21.93953,354.98,0.42,0.45,2019-10-09,2359,N,VIIRS,n,2,288.32,12.07,N,2
41.44738,21.9403,301.39,0.42,0.45,2019-10-09,2359,N,VIIRS,n,2,282.5,12.07,N,2
41.96832,21.45523,298.71,0.45,0.47,2019-10-09,2359,N,VIIRS,n,2,283.62,0.87,N,0
41.9688,21.45562,295.81,0.45,0.47,2019-10-09,2359,N,VIIRS,n,2,283.53,0.85,N,0
41.43709,21.94394,297.11,0.67,0.73,2019-10-10,139,N,VIIRS,n,2,282.18,5.01,N,2
41.4388,21.94198,324.02,0.66,0.73,2019-10-10,139,N,VIIRS,n,2,282.4,4.96,N,2
41.43948,21.93673,295.17,0.66,0.73,2019-10-10,139,N,VIIRS,n,2,280.9,5.01,N,2
41.4412,21.93483,302.45,0.66,0.73,2019-10-10,139,N,VIIRS,n,2,281.3,4.56,N,2
41.44353,21.94726,309.99,0.67,0.73,2019-10-10,139,N,VIIRS,n,2,281.51,5.01,N,0
41.44526,21.94524,341.32,0.66,0.73,2019-10-10,139,N,VIIRS,n,2,281.97,8.92,N,2
41.4459,21.94007,367.0,0.66,0.73,2019-10-10,139,N,VIIRS,h,2,282.97,5.01,N,2
41.44766,21.93809,326.61,0.66,0.73,2019-10-10,139,N,VIIRS,n,2,281.54,10.48,N,2
41.44238,21.94024,338.97,0.39,0.36,2019-10-10,1122,N,VIIRS,n,2,302.91,2.61,D,2
41.44567,21.9393,328.81,0.39,0.36,2019-10-10,1122,N,VIIRS,n,2,297.04,2.61,D,2
41.86783,20.77191,337.56,0.4,0.37,2019-10-10,1122,N,VIIRS,n,2,274.01,4.87,D,0
41.96541,20.84468,341.4,0.4,0.37,2019-10-10,1122,N,VIIRS,n,2,270.26,6.56,D,0
41.20776,21.39955,295.89,0.39,0.59,2019-10-10,2340,N,VIIRS,n,2,281.07,1.8,N,0
41.20842,21.38502,307.02,0.39,0.59,2019-10-10,2340,N,VIIRS,n,2,281.8,1.65,N,0
41.20866,21.37983,299.41,0.39,0.59,2019-10-10,2340,N,VIIRS,n,2,278.62,2.44,N,0
41.21374,21.39072,315.07,0.39,0.59,2019-10-10,2340,N,VIIRS,n,2,283.29,1.65,N,0
41.21398,21.38539,304.14,0.39,0.59,2019-10-10,2340,N,VIIRS,n,2,280.26,1.65,N,0
41.21954,21.38578,297.99,0.39,0.59,2019-10-10,2340,N,VIIRS,n,2,281.6,1.17,N,0
41.96534,21.45467,296.57,0.39,0.6,2019-10-10,2340,N,VIIRS,n,2,283.59,1.23,N,0
41.44173,21.93898,306.13,0.4,0.6,2019-10-11,120,N,VIIRS,n,2,270.21,1.11,N,2
41.442,21.94195,327.4,0.53,0.42,2019-10-11,1103,N,VIIRS,l,2,298.23,5.62,D,2
41.44263,21.94003,338.35,0.53,0.42,2019-10-11,1103,N,VIIRS,n,2,299.99,8.67,D,2
41.44577,21.94059,336.27,0.53,0.42,2019-10-11,1103,N,VIIRS,n,2,296.28,5.62,D,2
41.72495,22.1329,295.18,0.47,0.48,2019-10-12,101,N,VIIRS,n,2,283.58,0.76,N,0
42.01393,21.46678,297.89,0.43,0.46,2019-10-12,101,N,VIIRS,n,2,282.18,0.63,N,2
41.44132,21.9386,302.91,0.47,0.48,2019-10-12,102,N,VIIRS,n,2,281.43,1.98,N,2
41.44558,21.94026,307.13,0.47,0.48,2019-10-12,102,N,VIIRS,n,2,280.52,1.98,N,2
40.94693,21.56868,342.83,0.63,0.54,2019-10-12,1044,N,VIIRS,n,2,297.11,8.17,D,0
41.41796,21.93558,334.7,0.59,0.53,2019-10-12,1044,N,VIIRS,n,2,296.17,4.52,D,2
41.42087,21.93281,339.09,0.59,0.53,2019-10-12,1044,N,VIIRS,n,2,296.63,7.92,D,2
41.44297,21.93797,330.5,0.59,0.53,2019-10-12,1044,N,VIIRS,n,2,296.72,9.82,D,2
41.17305,21.35622,326.92,0.47,0.64,2019-10-12,1225,N,VIIRS,n,2,293.52,3.12,D,0
42.2378,21.68499,335.21,0.5,0.66,2019-10-12,1225,N,VIIRS,n,2,295.7,3.18,D,0
41.43727,21.94344,306.3,0.44,0.39,2019-10-13,43,N,VIIRS,n,2,287.48,1.15,N,2
41.44176,21.9394,341.3,0.44,0.39,2019-10-13,43,N,VIIRS,n,2,288.92,6.92,N,2
41.44525,21.94054,345.4,0.44,0.39,2019-10-13,43,N,VIIRS,n,2,288.7,6.92,N,2
42.01432,21.4672,300.82,0.42,0.38,2019-10-13,43,N,VIIRS,n,2,285.21,0.53,N,2
41.44329,21.94027,367.0,0.5,0.66,2019-10-13,1026,N,VIIRS,h,2,298.16,15.22,D,2
41.99772,20.86755,346.14,0.54,0.68,2019-10-13,1026,N,VIIRS,n,2,297.47,9.74,D,0
42.00137,20.86931,355.51,0.54,0.68,2019-10-13,1026,N,VIIRS,n,2,296.22,11.83,D,0
42.00449,20.86718,328.01,0.54,0.68,2019-10-13,1026,N,VIIRS,n,2,288.25,4.06,D,0
41.12982,21.37307,335.82,0.54,0.5,2019-10-13,1206,N,VIIRS,n,2,301.31,3.33,D,0
41.96375,21.50506,333.95,0.55,0.51,2019-10-13,1206,N,VIIRS,n,2,300.31,4.2,D,0
41.96378,21.50402,329.04,0.55,0.51,2019-10-13,1206,N,VIIRS,n,2,300.15,1.89,D,0
41.99996,20.87005,340.05,0.52,0.5,2019-10-13,1206,N,VIIRS,n,2,303.85,6.73,D,0
41.43558,21.94343,301.59,0.39,0.36,2019-10-14,24,N,VIIRS,n,2,285.54,0.84,N,2
41.43889,21.9443,308.45,0.39,0.36,2019-10-14,24,N,VIIRS,n,2,288.76,0.84,N,2
41.44288,21.94054,344.92,0.39,0.36,2019-10-14,24,N,VIIRS,n,2,290.3,5.32,N,2
41.44357,21.9359,296.54,0.39,0.36,2019-10-14,24,N,VIIRS,n,2,285.03,1.22,N,2
41.44619,21.94141,331.28,0.39,0.36,2019-10-14,24,N,VIIRS,n,2,287.58,5.32,N,2
41.96712,21.45754,304.88,0.4,0.37,2019-10-14,24,N,VIIRS,n,2,286.59,0.94,N,0
42.0154,21.46695,303.74,0.4,0.37,2019-10-14,24,N,VIIRS,n,2,285.92,0.75,N,2
40.92156,22.69557,335.52,0.54,0.42,2019-10-14,1147,N,VIIRS,l,2,305.86,3.56,D,0
41.11539,21.36,333.65,0.48,0.4,2019-10-14,1147,N,VIIRS,n,2,303.27,1.85,D,0
41.40645,22.79248,332.65,0.55,0.43,2019-10-14,1147,N,VIIRS,n,2,300.73,3.63,D,0
41.4427,21.94296,333.52,0.51,0.41,2019-10-14,1147,N,VIIRS,l,2,308.0,27.7,D,2
41.44328,21.93826,332.64,0.51,0.41,2019-10-14,1147,N,VIIRS,l,2,304.56,13.44,D,2
41.44393,21.94427,335.81,0.51,0.41,2019-10-14,1147,N,VIIRS,n,2,306.63,33.84,D,2
41.44649,21.94221,345.76,0.51,0.41,2019-10-14,1147,N,VIIRS,n,2,300.27,27.7,D,2
41.93505,20.82409,329.74,0.47,0.4,2019-10-14,1147,N,VIIRS,n,2,298.67,3.53,D,0
42.01508,21.46641,328.85,0.49,0.41,2019-10-14,1147,N,VIIRS,n,2,303.23,2.96,D,2
42.07903,21.70603,330.51,0.51,0.41,2019-10-14,1147,N,VIIRS,n,2,304.88,1.84,D,0
41.41715,21.9382,313.18,0.53,0.42,2019-10-15,5,N,VIIRS,n,2,285.4,3.18,N,0
41.42104,21.93881,323.07,0.53,0.42,2019-10-15,5,N,VIIRS,n,2,287.36,6.05,N,2
41.42174,21.93204,323.22,0.53,0.42,2019-10-15,5,N,VIIRS,n,2,285.6,6.05,N,2
41.42882,21.93996,296.77,0.53,0.42,2019-10-15,5,N,VIIRS,n,2,284.53,0.47,N,0
41.44113,21.93555,295.62,0.53,0.42,2019-10-15,5,N,VIIRS,n,2,284.68,1.41,N,2
41.44431,21.9429,308.47,0.53,0.42,2019-10-15,5,N,VIIRS,n,2,287.48,2.89,N,2
41.445,21.93633,328.51,0.53,0.42,2019-10-15,5,N,VIIRS,n,2,286.14,2.89,N,2
41.43552,21.94407,296.01,0.79,0.78,2019-10-15,145,N,VIIRS,n,2,284.51,0.97,N,2
41.43762,21.94609,296.55,0.78,0.78,2019-10-15,145,N,VIIRS,n,2,284.78,4.46,N,2
41.44061,21.9376,345.76,0.78,0.78,2019-10-15,145,N,VIIRS,n,2,285.4,4.46,N,2
41.44744,21.94123,308.14,0.78,0.78,2019-10-15,145,N,VIIRS,n,2,284.45,2.15,N,2
41.44414,21.93873,333.26,0.39,0.36,2019-10-15,1128,N,VIIRS,l,2,306.07,8.3,D,2
41.74029,21.85668,336.42,0.39,0.36,2019-10-15,1128,N,VIIRS,l,2,306.88,2.9,D,0
41.90484,20.79466,336.98,0.38,0.36,2019-10-15,1128,N,VIIRS,n,2,306.68,6.07,D,0
41.90556,20.79923,332.74,0.38,0.36,2019-10-15,1128,N,VIIRS,n,2,305.36,6.32,D,0
41.90813,20.79381,334.0,0.38,0.36,2019-10-15,1128,N,VIIRS,n,2,303.8,6.07,D,0
41.90884,20.79837,333.89,0.38,0.36,2019-10-15,1128,N,VIIRS,n,2,299.27,6.32,D,0
41.94731,20.76544,329.4,0.38,0.36,2019-10-15,1128,N,VIIRS,n,2,298.37,3.47,D,0
42.34113,21.3563,331.01,0.38,0.36,2019-10-15,1128,N,VIIRS,n,2,301.42,1.79,D,0
42.34462,21.37946,339.09,0.38,0.36,2019-10-15,1128,N,VIIRS,n,2,301.41,2.62,D,0
41.42527,21.61452,301.74,0.63,0.54,2019-10-15,2346,N,VIIRS,n,2,282.84,1.11,N,0
41.44096,21.94116,325.32,0.61,0.53,2019-10-15,2346,N,VIIRS,n,2,286.65,6.54,N,2
41.44593,21.94189,345.48,0.61,0.53,2019-10-15,2346,N,VIIRS,n,2,287.11,18.97,N,2
41.96782,21.4551,295.77,0.33,0.55,2019-10-15,2346,N,VIIRS,n,2,285.17,0.35,N,0
41.43497,21.94468,296.18,0.47,0.64,2019-10-16,126,N,VIIRS,n,2,283.88,0.34,N,0
41.44063,21.94746,295.27,0.47,0.64,2019-10-16,126,N,VIIRS,n,2,284.75,4.07,N,2
41.4422,21.94221,367.0,0.47,0.64,2019-10-16,126,N,VIIRS,h,2,288.2,10.19,N,2
41.44375,21.93702,303.76,0.47,0.64,2019-10-16,126,N,VIIRS,n,2,283.74,10.19,N,2
42.01268,21.46418,297.23,0.43,0.62,2019-10-16,126,N,VIIRS,n,2,283.76,0.7,N,2
41.42979,21.60343,332.06,0.47,0.4,2019-10-16,1109,N,VIIRS,l,2,302.67,6.22,D,0
41.4309,21.60906,347.33,0.47,0.4,2019-10-16,1109,N,VIIRS,n,2,311.58,6.22,D,0
41.43451,21.60797,338.68,0.47,0.4,2019-10-16,1109,N,VIIRS,n,2,297.45,6.22,D,0
41.44549,21.9411,342.53,0.46,0.39,2019-10-16,1109,N,VIIRS,n,2,303.17,18.09,D,2
41.84106,20.76196,336.6,0.5,0.41,2019-10-16,1110,N,VIIRS,n,2,299.38,4.52,D,0
42.35615,21.38133,333.38,0.47,0.4,2019-10-16,1110,N,VIIRS,n,2,300.77,2.25,D,0
41.44273,21.93889,318.7,0.54,0.68,2019-10-16,2327,N,VIIRS,n,2,285.03,1.71,N,2
41.44507,21.9423,302.96,0.54,0.68,2019-10-16,2327,N,VIIRS,n,2,283.54,0.95,N,2
41.44521,21.93509,300.03,0.54,0.68,2019-10-16,2327,N,VIIRS,n,2,283.27,0.95,N,2
41.42021,21.93747,299.65,0.56,0.51,2019-10-17,108,N,VIIRS,n,2,283.72,0.73,N,2
41.42429,21.61108,309.22,0.54,0.51,2019-10-17,108,N,VIIRS,n,2,283.14,1.48,N,0
41.42897,21.61224,337.71,0.54,0.51,2019-10-17,108,N,VIIRS,n,2,285.25,6.3,N,0
